Namespace(batch_size=1, dataset='coco', disable_hybridization=False, epochs=26, gpus='', log_interval=100, lr=0.00125, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=-1, mixup=False, momentum=0.9, network='resnet101_v1d', no_mixup_epochs=20, norm_layer=None, num_workers=1, resume='', save_interval=1, save_prefix='faster_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=1, verbose=False, wd=0.0001)
Start training from [Epoch 0]
Namespace(batch_size=1, dataset='coco', disable_hybridization=False, epochs=26, gpus='', log_interval=100, lr=0.00125, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=-1, mixup=False, momentum=0.9, network='resnet101_v1d', no_mixup_epochs=20, norm_layer=None, num_workers=4, resume='', save_interval=1, save_prefix='faster_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=1, verbose=False, wd=0.0001)
Start training from [Epoch 0]
Namespace(batch_size=1, dataset='coco', disable_hybridization=False, epochs=26, gpus='0', log_interval=100, lr=0.00125, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=-1, mixup=False, momentum=0.9, network='resnet101_v1d', no_mixup_epochs=20, norm_layer=None, num_workers=4, resume='', save_interval=1, save_prefix='faster_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=1, verbose=False, wd=0.0001)
Start training from [Epoch 0]
[Epoch 0][Batch 6199], Speed: 0.695 samples/sec, RPN_Conf=0.202,RPN_SmoothL1=0.142,RCNN_CrossEntropy=0.831,RCNN_SmoothL1=0.413,RPNAcc=0.918,RPNL1Loss=0.545,RCNNAcc=0.808,RCNNL1Loss=2.007
[Epoch 0][Batch 6299], Speed: 0.683 samples/sec, RPN_Conf=0.201,RPN_SmoothL1=0.142,RCNN_CrossEntropy=0.830,RCNN_SmoothL1=0.413,RPNAcc=0.919,RPNL1Loss=0.544,RCNNAcc=0.808,RCNNL1Loss=2.004
[Epoch 0][Batch 6399], Speed: 0.681 samples/sec, RPN_Conf=0.200,RPN_SmoothL1=0.142,RCNN_CrossEntropy=0.828,RCNN_SmoothL1=0.413,RPNAcc=0.919,RPNL1Loss=0.543,RCNNAcc=0.808,RCNNL1Loss=2.001
[Epoch 0][Batch 6499], Speed: 0.689 samples/sec, RPN_Conf=0.200,RPN_SmoothL1=0.142,RCNN_CrossEntropy=0.826,RCNN_SmoothL1=0.412,RPNAcc=0.919,RPNL1Loss=0.543,RCNNAcc=0.808,RCNNL1Loss=1.997
[Epoch 0][Batch 6599], Speed: 0.681 samples/sec, RPN_Conf=0.199,RPN_SmoothL1=0.141,RCNN_CrossEntropy=0.823,RCNN_SmoothL1=0.412,RPNAcc=0.920,RPNL1Loss=0.541,RCNNAcc=0.809,RCNNL1Loss=1.994
[Epoch 0][Batch 6699], Speed: 0.690 samples/sec, RPN_Conf=0.198,RPN_SmoothL1=0.141,RCNN_CrossEntropy=0.821,RCNN_SmoothL1=0.411,RPNAcc=0.920,RPNL1Loss=0.541,RCNNAcc=0.809,RCNNL1Loss=1.990
[Epoch 0][Batch 6799], Speed: 0.685 samples/sec, RPN_Conf=0.197,RPN_SmoothL1=0.141,RCNN_CrossEntropy=0.820,RCNN_SmoothL1=0.411,RPNAcc=0.920,RPNL1Loss=0.540,RCNNAcc=0.809,RCNNL1Loss=1.987
[Epoch 0][Batch 6899], Speed: 0.680 samples/sec, RPN_Conf=0.197,RPN_SmoothL1=0.140,RCNN_CrossEntropy=0.817,RCNN_SmoothL1=0.410,RPNAcc=0.921,RPNL1Loss=0.539,RCNNAcc=0.809,RCNNL1Loss=1.983
[Epoch 0][Batch 6999], Speed: 0.676 samples/sec, RPN_Conf=0.196,RPN_SmoothL1=0.140,RCNN_CrossEntropy=0.815,RCNN_SmoothL1=0.410,RPNAcc=0.921,RPNL1Loss=0.538,RCNNAcc=0.809,RCNNL1Loss=1.979
[Epoch 0][Batch 7099], Speed: 0.684 samples/sec, RPN_Conf=0.196,RPN_SmoothL1=0.140,RCNN_CrossEntropy=0.814,RCNN_SmoothL1=0.410,RPNAcc=0.921,RPNL1Loss=0.538,RCNNAcc=0.810,RCNNL1Loss=1.975
[Epoch 0][Batch 7199], Speed: 0.683 samples/sec, RPN_Conf=0.195,RPN_SmoothL1=0.139,RCNN_CrossEntropy=0.812,RCNN_SmoothL1=0.409,RPNAcc=0.922,RPNL1Loss=0.537,RCNNAcc=0.810,RCNNL1Loss=1.972
[Epoch 0][Batch 7299], Speed: 0.678 samples/sec, RPN_Conf=0.195,RPN_SmoothL1=0.139,RCNN_CrossEntropy=0.809,RCNN_SmoothL1=0.409,RPNAcc=0.922,RPNL1Loss=0.536,RCNNAcc=0.810,RCNNL1Loss=1.969
[Epoch 0][Batch 7399], Speed: 0.687 samples/sec, RPN_Conf=0.194,RPN_SmoothL1=0.139,RCNN_CrossEntropy=0.807,RCNN_SmoothL1=0.408,RPNAcc=0.922,RPNL1Loss=0.535,RCNNAcc=0.810,RCNNL1Loss=1.965
[Epoch 0][Batch 7499], Speed: 0.689 samples/sec, RPN_Conf=0.194,RPN_SmoothL1=0.138,RCNN_CrossEntropy=0.804,RCNN_SmoothL1=0.408,RPNAcc=0.922,RPNL1Loss=0.535,RCNNAcc=0.811,RCNNL1Loss=1.961
[Epoch 0][Batch 7599], Speed: 0.688 samples/sec, RPN_Conf=0.193,RPN_SmoothL1=0.138,RCNN_CrossEntropy=0.803,RCNN_SmoothL1=0.408,RPNAcc=0.922,RPNL1Loss=0.534,RCNNAcc=0.811,RCNNL1Loss=1.958
[Epoch 0][Batch 7699], Speed: 0.689 samples/sec, RPN_Conf=0.193,RPN_SmoothL1=0.138,RCNN_CrossEntropy=0.801,RCNN_SmoothL1=0.407,RPNAcc=0.922,RPNL1Loss=0.533,RCNNAcc=0.811,RCNNL1Loss=1.955
[Epoch 0][Batch 7799], Speed: 0.691 samples/sec, RPN_Conf=0.192,RPN_SmoothL1=0.138,RCNN_CrossEntropy=0.799,RCNN_SmoothL1=0.407,RPNAcc=0.923,RPNL1Loss=0.532,RCNNAcc=0.811,RCNNL1Loss=1.952
[Epoch 0][Batch 7899], Speed: 0.686 samples/sec, RPN_Conf=0.192,RPN_SmoothL1=0.137,RCNN_CrossEntropy=0.797,RCNN_SmoothL1=0.406,RPNAcc=0.923,RPNL1Loss=0.531,RCNNAcc=0.811,RCNNL1Loss=1.949
[Epoch 0][Batch 7999], Speed: 0.693 samples/sec, RPN_Conf=0.192,RPN_SmoothL1=0.137,RCNN_CrossEntropy=0.796,RCNN_SmoothL1=0.406,RPNAcc=0.923,RPNL1Loss=0.530,RCNNAcc=0.811,RCNNL1Loss=1.945
[Epoch 0][Batch 8099], Speed: 0.686 samples/sec, RPN_Conf=0.191,RPN_SmoothL1=0.137,RCNN_CrossEntropy=0.794,RCNN_SmoothL1=0.405,RPNAcc=0.923,RPNL1Loss=0.530,RCNNAcc=0.811,RCNNL1Loss=1.942
[Epoch 0][Batch 8199], Speed: 0.680 samples/sec, RPN_Conf=0.191,RPN_SmoothL1=0.137,RCNN_CrossEntropy=0.791,RCNN_SmoothL1=0.405,RPNAcc=0.923,RPNL1Loss=0.529,RCNNAcc=0.812,RCNNL1Loss=1.939
[Epoch 0][Batch 8299], Speed: 0.686 samples/sec, RPN_Conf=0.190,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.790,RCNN_SmoothL1=0.404,RPNAcc=0.924,RPNL1Loss=0.528,RCNNAcc=0.812,RCNNL1Loss=1.935
[Epoch 0][Batch 8399], Speed: 0.691 samples/sec, RPN_Conf=0.190,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.788,RCNN_SmoothL1=0.404,RPNAcc=0.924,RPNL1Loss=0.528,RCNNAcc=0.812,RCNNL1Loss=1.933
[Epoch 0][Batch 8499], Speed: 0.678 samples/sec, RPN_Conf=0.189,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.787,RCNN_SmoothL1=0.403,RPNAcc=0.924,RPNL1Loss=0.528,RCNNAcc=0.812,RCNNL1Loss=1.929
[Epoch 0][Batch 8599], Speed: 0.692 samples/sec, RPN_Conf=0.189,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.785,RCNN_SmoothL1=0.403,RPNAcc=0.924,RPNL1Loss=0.527,RCNNAcc=0.812,RCNNL1Loss=1.926
[Epoch 0][Batch 8699], Speed: 0.681 samples/sec, RPN_Conf=0.188,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.784,RCNN_SmoothL1=0.403,RPNAcc=0.924,RPNL1Loss=0.527,RCNNAcc=0.812,RCNNL1Loss=1.923
[Epoch 0][Batch 8799], Speed: 0.689 samples/sec, RPN_Conf=0.188,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.782,RCNN_SmoothL1=0.402,RPNAcc=0.925,RPNL1Loss=0.527,RCNNAcc=0.812,RCNNL1Loss=1.921
[Epoch 0][Batch 8899], Speed: 0.690 samples/sec, RPN_Conf=0.188,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.781,RCNN_SmoothL1=0.402,RPNAcc=0.925,RPNL1Loss=0.526,RCNNAcc=0.812,RCNNL1Loss=1.919
[Epoch 0][Batch 8999], Speed: 0.689 samples/sec, RPN_Conf=0.187,RPN_SmoothL1=0.136,RCNN_CrossEntropy=0.779,RCNN_SmoothL1=0.402,RPNAcc=0.925,RPNL1Loss=0.526,RCNNAcc=0.812,RCNNL1Loss=1.916
[Epoch 0][Batch 9099], Speed: 0.684 samples/sec, RPN_Conf=0.187,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.777,RCNN_SmoothL1=0.401,RPNAcc=0.925,RPNL1Loss=0.526,RCNNAcc=0.813,RCNNL1Loss=1.913
[Epoch 0][Batch 9199], Speed: 0.684 samples/sec, RPN_Conf=0.186,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.775,RCNN_SmoothL1=0.400,RPNAcc=0.925,RPNL1Loss=0.525,RCNNAcc=0.813,RCNNL1Loss=1.909
[Epoch 0][Batch 9299], Speed: 0.681 samples/sec, RPN_Conf=0.186,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.774,RCNN_SmoothL1=0.400,RPNAcc=0.925,RPNL1Loss=0.524,RCNNAcc=0.813,RCNNL1Loss=1.906
[Epoch 0][Batch 9399], Speed: 0.681 samples/sec, RPN_Conf=0.186,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.772,RCNN_SmoothL1=0.400,RPNAcc=0.926,RPNL1Loss=0.524,RCNNAcc=0.813,RCNNL1Loss=1.903
[Epoch 0][Batch 9499], Speed: 0.692 samples/sec, RPN_Conf=0.185,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.771,RCNN_SmoothL1=0.399,RPNAcc=0.926,RPNL1Loss=0.524,RCNNAcc=0.813,RCNNL1Loss=1.900
[Epoch 0][Batch 9599], Speed: 0.696 samples/sec, RPN_Conf=0.185,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.769,RCNN_SmoothL1=0.399,RPNAcc=0.926,RPNL1Loss=0.523,RCNNAcc=0.814,RCNNL1Loss=1.897
[Epoch 0][Batch 9699], Speed: 0.679 samples/sec, RPN_Conf=0.184,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.768,RCNN_SmoothL1=0.398,RPNAcc=0.926,RPNL1Loss=0.523,RCNNAcc=0.814,RCNNL1Loss=1.893
[Epoch 0][Batch 9799], Speed: 0.683 samples/sec, RPN_Conf=0.184,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.766,RCNN_SmoothL1=0.398,RPNAcc=0.926,RPNL1Loss=0.523,RCNNAcc=0.814,RCNNL1Loss=1.892
[Epoch 0][Batch 9899], Speed: 0.691 samples/sec, RPN_Conf=0.184,RPN_SmoothL1=0.135,RCNN_CrossEntropy=0.765,RCNN_SmoothL1=0.398,RPNAcc=0.926,RPNL1Loss=0.522,RCNNAcc=0.814,RCNNL1Loss=1.889
[Epoch 0][Batch 9999], Speed: 0.685 samples/sec, RPN_Conf=0.183,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.763,RCNN_SmoothL1=0.397,RPNAcc=0.927,RPNL1Loss=0.521,RCNNAcc=0.814,RCNNL1Loss=1.886
[Epoch 0][Batch 10099], Speed: 0.682 samples/sec, RPN_Conf=0.183,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.762,RCNN_SmoothL1=0.397,RPNAcc=0.927,RPNL1Loss=0.521,RCNNAcc=0.814,RCNNL1Loss=1.884
[Epoch 0][Batch 10199], Speed: 0.682 samples/sec, RPN_Conf=0.183,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.761,RCNN_SmoothL1=0.397,RPNAcc=0.927,RPNL1Loss=0.521,RCNNAcc=0.814,RCNNL1Loss=1.881
[Epoch 0][Batch 10299], Speed: 0.671 samples/sec, RPN_Conf=0.183,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.760,RCNN_SmoothL1=0.396,RPNAcc=0.927,RPNL1Loss=0.520,RCNNAcc=0.815,RCNNL1Loss=1.879
[Epoch 0][Batch 10399], Speed: 0.684 samples/sec, RPN_Conf=0.182,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.758,RCNN_SmoothL1=0.396,RPNAcc=0.927,RPNL1Loss=0.519,RCNNAcc=0.815,RCNNL1Loss=1.874
[Epoch 0][Batch 10499], Speed: 0.687 samples/sec, RPN_Conf=0.182,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.757,RCNN_SmoothL1=0.395,RPNAcc=0.927,RPNL1Loss=0.519,RCNNAcc=0.815,RCNNL1Loss=1.872
[Epoch 0][Batch 10599], Speed: 0.682 samples/sec, RPN_Conf=0.182,RPN_SmoothL1=0.134,RCNN_CrossEntropy=0.755,RCNN_SmoothL1=0.395,RPNAcc=0.927,RPNL1Loss=0.518,RCNNAcc=0.815,RCNNL1Loss=1.869
[Epoch 0][Batch 10699], Speed: 0.693 samples/sec, RPN_Conf=0.181,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.754,RCNN_SmoothL1=0.394,RPNAcc=0.927,RPNL1Loss=0.518,RCNNAcc=0.815,RCNNL1Loss=1.867
[Epoch 0][Batch 10799], Speed: 0.686 samples/sec, RPN_Conf=0.181,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.754,RCNN_SmoothL1=0.394,RPNAcc=0.927,RPNL1Loss=0.518,RCNNAcc=0.815,RCNNL1Loss=1.865
[Epoch 0][Batch 10899], Speed: 0.688 samples/sec, RPN_Conf=0.181,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.752,RCNN_SmoothL1=0.394,RPNAcc=0.928,RPNL1Loss=0.517,RCNNAcc=0.815,RCNNL1Loss=1.862
[Epoch 0][Batch 10999], Speed: 0.679 samples/sec, RPN_Conf=0.181,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.751,RCNN_SmoothL1=0.393,RPNAcc=0.928,RPNL1Loss=0.516,RCNNAcc=0.815,RCNNL1Loss=1.859
[Epoch 0][Batch 11099], Speed: 0.699 samples/sec, RPN_Conf=0.180,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.751,RCNN_SmoothL1=0.393,RPNAcc=0.928,RPNL1Loss=0.516,RCNNAcc=0.815,RCNNL1Loss=1.857
[Epoch 0][Batch 11199], Speed: 0.688 samples/sec, RPN_Conf=0.180,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.749,RCNN_SmoothL1=0.393,RPNAcc=0.928,RPNL1Loss=0.515,RCNNAcc=0.816,RCNNL1Loss=1.855
[Epoch 0][Batch 11299], Speed: 0.698 samples/sec, RPN_Conf=0.180,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.748,RCNN_SmoothL1=0.392,RPNAcc=0.928,RPNL1Loss=0.515,RCNNAcc=0.816,RCNNL1Loss=1.853
[Epoch 0][Batch 11399], Speed: 0.686 samples/sec, RPN_Conf=0.180,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.747,RCNN_SmoothL1=0.392,RPNAcc=0.928,RPNL1Loss=0.514,RCNNAcc=0.816,RCNNL1Loss=1.850
[Epoch 0][Batch 11499], Speed: 0.690 samples/sec, RPN_Conf=0.179,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.746,RCNN_SmoothL1=0.392,RPNAcc=0.928,RPNL1Loss=0.513,RCNNAcc=0.816,RCNNL1Loss=1.847
[Epoch 0][Batch 11599], Speed: 0.686 samples/sec, RPN_Conf=0.179,RPN_SmoothL1=0.133,RCNN_CrossEntropy=0.744,RCNN_SmoothL1=0.391,RPNAcc=0.928,RPNL1Loss=0.513,RCNNAcc=0.816,RCNNL1Loss=1.845
[Epoch 0][Batch 11699], Speed: 0.692 samples/sec, RPN_Conf=0.179,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.743,RCNN_SmoothL1=0.391,RPNAcc=0.929,RPNL1Loss=0.512,RCNNAcc=0.816,RCNNL1Loss=1.842
[Epoch 0][Batch 11799], Speed: 0.693 samples/sec, RPN_Conf=0.178,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.742,RCNN_SmoothL1=0.391,RPNAcc=0.929,RPNL1Loss=0.511,RCNNAcc=0.816,RCNNL1Loss=1.839
[Epoch 0][Batch 11899], Speed: 0.695 samples/sec, RPN_Conf=0.178,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.741,RCNN_SmoothL1=0.390,RPNAcc=0.929,RPNL1Loss=0.511,RCNNAcc=0.816,RCNNL1Loss=1.837
[Epoch 0][Batch 11999], Speed: 0.683 samples/sec, RPN_Conf=0.178,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.740,RCNN_SmoothL1=0.390,RPNAcc=0.929,RPNL1Loss=0.511,RCNNAcc=0.816,RCNNL1Loss=1.835
[Epoch 0][Batch 12099], Speed: 0.698 samples/sec, RPN_Conf=0.178,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.739,RCNN_SmoothL1=0.389,RPNAcc=0.929,RPNL1Loss=0.510,RCNNAcc=0.817,RCNNL1Loss=1.831
[Epoch 0][Batch 12199], Speed: 0.680 samples/sec, RPN_Conf=0.177,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.738,RCNN_SmoothL1=0.389,RPNAcc=0.929,RPNL1Loss=0.510,RCNNAcc=0.817,RCNNL1Loss=1.829
[Epoch 0][Batch 12299], Speed: 0.685 samples/sec, RPN_Conf=0.177,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.737,RCNN_SmoothL1=0.389,RPNAcc=0.929,RPNL1Loss=0.509,RCNNAcc=0.817,RCNNL1Loss=1.826
[Epoch 0][Batch 12399], Speed: 0.683 samples/sec, RPN_Conf=0.177,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.736,RCNN_SmoothL1=0.388,RPNAcc=0.929,RPNL1Loss=0.509,RCNNAcc=0.817,RCNNL1Loss=1.823
[Epoch 0][Batch 12499], Speed: 0.683 samples/sec, RPN_Conf=0.176,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.734,RCNN_SmoothL1=0.388,RPNAcc=0.930,RPNL1Loss=0.509,RCNNAcc=0.817,RCNNL1Loss=1.821
[Epoch 0][Batch 12599], Speed: 0.686 samples/sec, RPN_Conf=0.176,RPN_SmoothL1=0.132,RCNN_CrossEntropy=0.733,RCNN_SmoothL1=0.388,RPNAcc=0.930,RPNL1Loss=0.508,RCNNAcc=0.817,RCNNL1Loss=1.819
[Epoch 0][Batch 12699], Speed: 0.686 samples/sec, RPN_Conf=0.176,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.732,RCNN_SmoothL1=0.387,RPNAcc=0.930,RPNL1Loss=0.508,RCNNAcc=0.817,RCNNL1Loss=1.816
[Epoch 0][Batch 12799], Speed: 0.675 samples/sec, RPN_Conf=0.176,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.731,RCNN_SmoothL1=0.387,RPNAcc=0.930,RPNL1Loss=0.508,RCNNAcc=0.817,RCNNL1Loss=1.814
[Epoch 0][Batch 12899], Speed: 0.677 samples/sec, RPN_Conf=0.175,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.730,RCNN_SmoothL1=0.387,RPNAcc=0.930,RPNL1Loss=0.507,RCNNAcc=0.817,RCNNL1Loss=1.811
[Epoch 0][Batch 12999], Speed: 0.675 samples/sec, RPN_Conf=0.175,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.729,RCNN_SmoothL1=0.386,RPNAcc=0.930,RPNL1Loss=0.507,RCNNAcc=0.817,RCNNL1Loss=1.810
[Epoch 0][Batch 13099], Speed: 0.693 samples/sec, RPN_Conf=0.175,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.728,RCNN_SmoothL1=0.386,RPNAcc=0.930,RPNL1Loss=0.507,RCNNAcc=0.817,RCNNL1Loss=1.808
[Epoch 0][Batch 13199], Speed: 0.692 samples/sec, RPN_Conf=0.175,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.727,RCNN_SmoothL1=0.386,RPNAcc=0.930,RPNL1Loss=0.506,RCNNAcc=0.818,RCNNL1Loss=1.806
[Epoch 0][Batch 13299], Speed: 0.687 samples/sec, RPN_Conf=0.175,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.727,RCNN_SmoothL1=0.386,RPNAcc=0.930,RPNL1Loss=0.506,RCNNAcc=0.818,RCNNL1Loss=1.804
[Epoch 0][Batch 13399], Speed: 0.689 samples/sec, RPN_Conf=0.174,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.726,RCNN_SmoothL1=0.385,RPNAcc=0.930,RPNL1Loss=0.506,RCNNAcc=0.818,RCNNL1Loss=1.802
[Epoch 0][Batch 13499], Speed: 0.689 samples/sec, RPN_Conf=0.174,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.725,RCNN_SmoothL1=0.385,RPNAcc=0.931,RPNL1Loss=0.506,RCNNAcc=0.818,RCNNL1Loss=1.800
[Epoch 0][Batch 13599], Speed: 0.667 samples/sec, RPN_Conf=0.174,RPN_SmoothL1=0.131,RCNN_CrossEntropy=0.723,RCNN_SmoothL1=0.385,RPNAcc=0.931,RPNL1Loss=0.505,RCNNAcc=0.818,RCNNL1Loss=1.798
[Epoch 0][Batch 13699], Speed: 0.684 samples/sec, RPN_Conf=0.173,RPN_SmoothL1=0.130,RCNN_CrossEntropy=0.722,RCNN_SmoothL1=0.384,RPNAcc=0.931,RPNL1Loss=0.505,RCNNAcc=0.818,RCNNL1Loss=1.795
[Epoch 0][Batch 13799], Speed: 0.680 samples/sec, RPN_Conf=0.173,RPN_SmoothL1=0.130,RCNN_CrossEntropy=0.721,RCNN_SmoothL1=0.384,RPNAcc=0.931,RPNL1Loss=0.504,RCNNAcc=0.818,RCNNL1Loss=1.793
[Epoch 0][Batch 13899], Speed: 0.694 samples/sec, RPN_Conf=0.173,RPN_SmoothL1=0.130,RCNN_CrossEntropy=0.720,RCNN_SmoothL1=0.383,RPNAcc=0.931,RPNL1Loss=0.504,RCNNAcc=0.819,RCNNL1Loss=1.791
[Epoch 0][Batch 13999], Speed: 0.687 samples/sec, RPN_Conf=0.173,RPN_SmoothL1=0.130,RCNN_CrossEntropy=0.719,RCNN_SmoothL1=0.383,RPNAcc=0.931,RPNL1Loss=0.503,RCNNAcc=0.819,RCNNL1Loss=1.789
[Epoch 0][Batch 14099], Speed: 0.683 samples/sec, RPN_Conf=0.172,RPN_SmoothL1=0.130,RCNN_CrossEntropy=0.718,RCNN_SmoothL1=0.383,RPNAcc=0.931,RPNL1Loss=0.503,RCNNAcc=0.819,RCNNL1Loss=1.786
[Epoch 0][Batch 14199], Speed: 0.688 samples/sec, RPN_Conf=0.172,RPN_SmoothL1=0.130,RCNN_CrossEntropy=0.717,RCNN_SmoothL1=0.382,RPNAcc=0.931,RPNL1Loss=0.503,RCNNAcc=0.819,RCNNL1Loss=1.784
[Epoch 0][Batch 14299], Speed: 0.682 samples/sec, RPN_Conf=0.172,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.717,RCNN_SmoothL1=0.382,RPNAcc=0.931,RPNL1Loss=0.502,RCNNAcc=0.819,RCNNL1Loss=1.783
[Epoch 0][Batch 14399], Speed: 0.692 samples/sec, RPN_Conf=0.172,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.716,RCNN_SmoothL1=0.382,RPNAcc=0.931,RPNL1Loss=0.501,RCNNAcc=0.819,RCNNL1Loss=1.780
[Epoch 0][Batch 14499], Speed: 0.688 samples/sec, RPN_Conf=0.172,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.715,RCNN_SmoothL1=0.382,RPNAcc=0.932,RPNL1Loss=0.501,RCNNAcc=0.819,RCNNL1Loss=1.778
[Epoch 0][Batch 14599], Speed: 0.681 samples/sec, RPN_Conf=0.171,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.714,RCNN_SmoothL1=0.381,RPNAcc=0.932,RPNL1Loss=0.500,RCNNAcc=0.819,RCNNL1Loss=1.777
[Epoch 0][Batch 14699], Speed: 0.681 samples/sec, RPN_Conf=0.171,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.713,RCNN_SmoothL1=0.381,RPNAcc=0.932,RPNL1Loss=0.500,RCNNAcc=0.819,RCNNL1Loss=1.774
[Epoch 0][Batch 14799], Speed: 0.677 samples/sec, RPN_Conf=0.171,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.712,RCNN_SmoothL1=0.381,RPNAcc=0.932,RPNL1Loss=0.500,RCNNAcc=0.819,RCNNL1Loss=1.772
[Epoch 0][Batch 14899], Speed: 0.687 samples/sec, RPN_Conf=0.171,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.711,RCNN_SmoothL1=0.380,RPNAcc=0.932,RPNL1Loss=0.499,RCNNAcc=0.820,RCNNL1Loss=1.770
[Epoch 0][Batch 14999], Speed: 0.686 samples/sec, RPN_Conf=0.171,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.710,RCNN_SmoothL1=0.380,RPNAcc=0.932,RPNL1Loss=0.499,RCNNAcc=0.820,RCNNL1Loss=1.768
[Epoch 0][Batch 15099], Speed: 0.686 samples/sec, RPN_Conf=0.170,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.709,RCNN_SmoothL1=0.380,RPNAcc=0.932,RPNL1Loss=0.499,RCNNAcc=0.820,RCNNL1Loss=1.767
[Epoch 0][Batch 15199], Speed: 0.675 samples/sec, RPN_Conf=0.170,RPN_SmoothL1=0.128,RCNN_CrossEntropy=0.709,RCNN_SmoothL1=0.380,RPNAcc=0.932,RPNL1Loss=0.498,RCNNAcc=0.820,RCNNL1Loss=1.765
[Epoch 0][Batch 15299], Speed: 0.686 samples/sec, RPN_Conf=0.170,RPN_SmoothL1=0.129,RCNN_CrossEntropy=0.708,RCNN_SmoothL1=0.379,RPNAcc=0.932,RPNL1Loss=0.499,RCNNAcc=0.820,RCNNL1Loss=1.764
[Epoch 0][Batch 15399], Speed: 0.688 samples/sec, RPN_Conf=0.170,RPN_SmoothL1=0.128,RCNN_CrossEntropy=0.708,RCNN_SmoothL1=0.379,RPNAcc=0.932,RPNL1Loss=0.498,RCNNAcc=0.820,RCNNL1Loss=1.762
[Epoch 0][Batch 15499], Speed: 0.691 samples/sec, RPN_Conf=0.170,RPN_SmoothL1=0.128,RCNN_CrossEntropy=0.707,RCNN_SmoothL1=0.379,RPNAcc=0.932,RPNL1Loss=0.498,RCNNAcc=0.820,RCNNL1Loss=1.760
